calendar_years,acara_sml_id,acara_sml_school_name,suburb,address,post_code,state,school_sector_code_desc,school_type_code_desc,year_range,total_enrollments,fte_total_enrollments,total_female_enrollments,total_male_enrollments,campus_type_code,school_url,latitude,longitude,street_lat,street_lon,geo_formatted_address,geo_suburb,geo_reliability,geo_supplier,atlas_suburb_id
2013,47620,Mount Ommaney Special School,MOUNT OMMANEY,CAPITOL DRIVE,4074,QLD,G,Combined," U, P-Prep",71,61.2,28,43,G,http://www.mtommanespecs.eq.edu.au,-27.54375,152.941581,-27.54375,152.941581,"Mt Ommaney Special School, 94 Capitol Drive, Mount Ommaney QLD 4074, Australia",MOUNT OMMANEY,3,Google,
2013,47621,Narbethong State Special School,BURANDA,SALISBURY STREET,4102,QLD,G,Combined," U, P",65,64.6,27,38,G,http://www.narbethongspecs.eq.edu.au,-27.4965799,153.0403917,-27.4965799,153.0403917,"Buranda, Woolloongabba QLD 4102, Australia",WOOLLOONGABBA,3,Google,
2013,47622,Cairns School of Distance Education,MANUNDA CAIRNS,HOARE STREET,4870,QLD,G,Combined, P-12,751,390,391,360,G,http://www.cairnssde.eq.edu.au,-16.9231389,145.7509752,-16.9231389,145.7509752,"Cairns School of Distance Education, 26-62 Hoare Street, Cairns QLD 4870, Australia",CAIRNS,3,Google,
2013,47623,Charleville School of Distance Education,CHARLEVILLE,PARRY STREET,4470,QLD,G,Combined, P-10,147,143,70,77,G,http://www.charlevisde.eq.edu.au,-26.4038359,146.2446865,-26.4038359,146.2446865,"Charleville School of Distance Education, Parry Street, Charleville QLD 4470, Australia",CHARLEVILLE,3,Google,
2013,47624,Mount Isa School of the Air,MOUNT ISA,ABEL SMITH PARADE,4825,QLD,G,Combined, P-10,200,199.6,106,94,G,http://www.mtisasde.eq.edu.au,-20.7213522,139.5099197,-20.7213522,139.5099197,"Mount Isa School of the Air, 137-143 Abel Smith Parade, Pioneer QLD 4825, Australia",PIONEER,3,Google,
2013,47625,Brisbane School of Distance Education,COORPAROO,CNR STANLEY ST & CAVENDISH ROAD,4151,QLD,G,Combined, P-12,4537,2186.4,2531,2006,G,http://www.brisbanesde.eq.edu.au,-27.4864761,153.0535802,-27.4864761,153.0535802,"Brisbane School of Distance Education, Cavendish Road, Coorparoo QLD 4151, Australia",COORPAROO,3,Google,
2013,47626,Charters Towers School of Distance Education,CHARTERS TOWERS,BRISK STREET,4820,QLD,G,Combined, P-12,1027,583.1,548,479,G,http://www.chartowesde.eq.edu.au,-20.0888509,146.2689551,-20.0888509,146.2689551,"Charters Towers School of Distance Education, 15-23 Brisk Street, Millchester QLD 4820, Australia",MILLCHESTER,3,Google,
2013,47627,Longreach School of Distance Education,LONGREACH,SIR JAMES WALKER DRIVE,4730,QLD,G,Combined, P-10,170,170,88,82,G,http://www.longreacsde.eq.edu.au,-23.4417956,144.2827501,-23.4417956,144.2827501,"Longreach School of Distance Education, Landsborough Highway, Longreach QLD 4730, Australia",LONGREACH,3,Google,
2013,47628,Capricornia (Emerald Campus) School of Distance Education,EMERALD,CNR GRAY AND GLADSTONE STREETS,4720,QLD,G,Combined, P-12,263,249.4,126,137,H,http://www.capremersde.eq.edu.au,-23.533115,148.152505,-23.533115,148.152505,"INTERSECTION OF GLADSTONE ST AND GRAY ST, EMERALD, QLD 4720",EMERALD,4,Sensis,
2013,47631,Earnshaw State College,BANYO,CNR EARNSHAW AND TUFNELL ROADS,4014,QLD,G,Combined, Prep-12,656,655.8,314,342,G,http://www.earnshawsc.eq.edu.au,-27.3791831,153.0813981,-27.3791831,153.0813981,"Earnshaw State College, Banyo QLD 4014, Australia",BANYO,3,Google,
2013,47632,Capalaba State College,CAPALABA,SCHOOL ROAD,4157,QLD,G,Combined, P-12,916,914.8,439,477,G,http://www.capalabasc.eq.edu.au,-27.5362442,153.1898098,-27.5362442,153.1898098,"Capalaba State College, 150 Mount Cotton Road, Capalaba QLD 4157, Australia",CAPALABA,3,Google,
2013,47633,Burpengary Meadows State School,BURPENGARY,ROWLEY ROAD,4505,QLD,G,Primary, Prep-7,557,557,276,281,G,http://www.burpengarymeadowsss.eq.edu.au,-27.1603918,152.9388651,-27.1603918,152.9388651,"Burpengary Meadows State School, Burpengary QLD 4505, Australia",BURPENGARY,3,Google,
2013,47634,Stretton State College,STRETTON,ILLAWEENA STREET,4116,QLD,G,Combined, Prep-12,1828,1828,901,927,G,http://www.strettonsc.eq.edu.au,-27.6392706,153.056067,-27.6392706,153.056067,"Stretton State College, Stretton QLD 4116, Australia",STRETTON,3,Google,
2013,47635,Springfield Lakes State School,SPRINGFIELD LAKES,SPRINGFIELD LAKES BOULEVARD,4300,QLD,G,Primary, Prep-7,1047,1046.6,530,517,G,http://www.springfieldlakesss.eq.edu.au,-27.669984,152.921844,-27.669984,152.921844,"Springfield Lakes State School, 63 Springfield Lakes Boulevard, Springfield Lakes QLD 4300, Australia",SPRINGFIELD LAKES,3,Google,
2013,47636,Kawana Waters State College,BOKARINA,SPORTSMANS PARADE,4575,QLD,G,Combined, Prep-12,1342,1340.8,619,723,G,http://www.kawanawaterssc.eq.edu.au,-26.737667,153.12521,-26.737667,153.12521,"Kawana Waters State College - Secondary Campus, Sportsmans Parade, Bokarina QLD 4575, Australia",BOKARINA,3,Google,
2013,47638,Kuranda District State College,KURANDA,MYOLA ROAD,4881,QLD,G,Combined, Prep-12,402,402,190,212,G,http://www.kurandadistrictsc.eq.edu.au,-16.8044393,145.6184261,-16.8044393,145.6184261,"Kuranda District State College, 260 Myola Road, Kuranda QLD 4881, Australia",KURANDA,3,Google,
2013,47639,Park Lake State School,PACIFIC PINES,SHOALHAVEN AVENUE,4211,QLD,G,Primary, Prep-7,752,752,361,391,G,http://www.parklakess.eq.edu.au,-27.9367315,153.3022652,-27.9367315,153.3022652,"Park Lake State School, 1 Shoalhaven Avenue, Pacific Pines QLD 4211, Australia",PACIFIC PINES,3,Google,
2013,47640,Coomera Springs State School,COOMERA SPRINGS,OLD COACH ROAD,4209,QLD,G,Primary, Prep-7,733,733,361,372,G,http://www.coomeraspringsss.eq.edu.au,-27.8454355,153.3263654,-27.8454355,153.3263654,"Coomera Rivers State School, 81-87 Finnegan Way, Coomera QLD 4209, Australia",COOMERA,3,Google,
2013,47641,Bounty Boulevard State School,NORTH LAKES,BOUNTY BOULEVARD,4509,QLD,G,Primary, Prep-7,934,934,443,491,G,http://www.bountyboulevardss.eq.edu.au,-27.2148342,153.0077675,-27.2148342,153.0077675,"Bounty Boulevard State School, North Lakes QLD 4509, Australia",NORTH LAKES,3,Google,
2013,47642,Highland Reserve State School,UPPER COOMERA,RESERVE ROAD,4210,QLD,G,Primary, Prep-7,673,673,312,361,G,http://www.highlandreservess.eq.edu.au,-27.892826,153.282312,-27.892826,153.282312,"Highland Reserve State School, 570 Reserve Rd, Upper Coomera QLD 4209, Australia",UPPER COOMERA,3,Google,
2013,47643,Ormeau Woods State High School,ORMEAU,GOLDMINE ROAD,4208,QLD,G,Secondary, 8-12,924,923.6,457,467,G,http://www.ormeauwoodsshs.eq.edu.au,-27.7709552,153.2641232,-27.7709552,153.2641232,"Ormeau Woods State High School, 148 Goldmine Road, Ormeau QLD 4208, Australia",ORMEAU,3,Google,
2013,47645,Southern Cross Catholic College,SCARBOROUGH,307 SCARBOROUGH ROAD,4020,QLD,C,Combined," U, Prep-12",1574,1573.2,769,805,H,http://www.sccc.qld.edu.au/,-27.204148,153.107144,-27.204663,153.109978,"269-313 SCARBOROUGH RD, SCARBOROUGH, QLD 4020",SCARBOROUGH,2,Sensis,
2013,47646,MacKillop Catholic Primary School,ANDERGROVE,NADARMI DVE,4740,QLD,C,Primary," U, Prep-7",332,332,152,180,G,http://www.marymackillop.qld.edu.au/,-21.079962,149.18536,-21.079962,149.18536,"Mackillop Catholic Primary School, Andergrove QLD 4740, Australia",ANDERGROVE,3,Google,
2013,47873,Mt St Michael's College,ASHGROVE,67 ELIMATTA DRIVE,4060,QLD,C,Secondary," U, 8-12",760,760,760,,G,http://www.msm.qld.edu.au,-27.444401,152.988155,-27.444896,152.988257,"67 ELIMATTA DR, ASHGROVE, QLD 4060",ASHGROVE,2,Sensis,
2013,47647,Marist College,EMERALD,JEPPESEN DRIVE,4720,QLD,C,Secondary," U, 8-12",516,516,234,282,G,http://www.maristcollegeemerald.com.au,-23.5444408,148.1579042,-23.5444408,148.1579042,"Marist College Emerald, Jeppesen Drive, Emerald QLD 4270, Australia",EMERALD,3,Google,
2013,47648,Good Shepherd Catholic Community School,RASMUSSEN,65 ALLAMBIE LANE,4815,QLD,C,Primary," U, Prep-7",427,427,202,225,G,http://www.gstsv.catholic.edu.au,-19.363045,146.723987,-19.36458,146.72428,"65 ALLAMBIE LA, RASMUSSEN, QLD 4815",RASMUSSEN,2,Sensis,
2013,47649,Emmanuel Catholic Primary School,MOUNT PLEASANT,BAXTER DRIVE,4740,QLD,C,Primary," U, Prep-7",639,639,295,344,G,http://www.rok.catholic.edu.au,-21.1106241,149.1570998,-21.1106241,149.1570998,"Emmanuel Catholic Primary School, Mt Pleasant QLD 4740, Australia",MT PLEASANT,3,Google,
2013,47650,Holy Spirit College,MOUNT PLEASANT,BAXTER DRIVE,4740,QLD,C,Secondary," U, 8-12",830,830,426,404,G,http://www.hsc.qld.edu.au,-21.1121118641,149.1572581,-21.1121118641,149.1572581,"BAXTER DR, MT PLEASANT, QLD 4740",MT PLEASANT,4,Sensis,
2013,47651,Siena Catholic College,SIPPY DOWNS,60 SIPPY DOWNS DRIVE,4556,QLD,C,Secondary," U, 8-12",748,746.9,363,385,G,http://www.siena.qld.edu.au,-26.715624,153.057423,-26.715624,153.057423,"60 SIPPY DOWNS DR, SIPPY DOWNS, QLD 4556",SIPPY DOWNS,2,Sensis,
2013,47652,Mary MacKillop Catholic Parish Primary School,BIRKDALE,HARDY ROAD,4159,QLD,C,Primary," U, Prep-7",626,626,340,286,G,http://www.marymackillop.qld.edu.au,-27.4928618419,153.229278497,-27.4928618419,153.229278497,"HARDY RD, BIRKDALE, QLD 4159",BIRKDALE,4,Sensis,
2013,47653,Southern Cross Catholic School,ANNANDALE,GARTRELL DRIVE,4814,QLD,C,Primary," U, Prep-7",631,631,313,318,G,http://www.sctsv.catholic.edu.au,-19.3147569116,146.805461955,-19.3147569116,146.805461955,"GARTRELL DR, ANNANDALE, QLD 4814",ANNANDALE,4,Sensis,
2013,47654,Columba Catholic College,CHARTERS TOWERS,FLINDERS HIGHWAY,4820,QLD,C,Combined," U, Prep-12",527,527,254,273,H,http://www.columba.catholic.edu.au,-20.0744867,146.2627459,-20.0744867,146.2627459,"Columba Catholic College, Lissner QLD 4820, Australia",LISSNER,3,Google,
2013,47655,The Centre Education Programme,KINGSTON,108 MUDGEE STREET,4114,QLD,C,Secondary," U, 8-12",126,125.5,51,75,G,http://www.ereflc.org.au,-27.668229,153.109678,-27.667816,153.110385,"108 MUDGEE ST, KINGSTON, QLD 4114",KINGSTON,2,Sensis,
2013,47656,Jubilee Primary School,PACIFIC PINES,34 MANRA WAY,4211,QLD,C,Primary," U, Prep-7",604,604,289,315,G,http://www.jubileeprimary.qld.edu.au,-27.926819,153.316011,-27.927816,153.315253,"34 MANRA WY, PACIFIC PINES, QLD 4211",PACIFIC PINES,2,Sensis,
2013,47657,St Andrew's Catholic College Redlynch Valley,REDLYNCH,INTAKE ROAD,4870,QLD,C,Combined," U, Prep-12",1638,1638,839,799,G,http://www.standrewscc.qld.edu.au,-16.9258552845,145.694526364,-16.9258552845,145.694526364,"REDLYNCH INTAKE RD, REDLYNCH, QLD 4870",REDLYNCH,4,Sensis,
2013,47658,Emmaus College,JIMBOOMBA,48 EAST STREET,4280,QLD,C,Combined," U, Prep-12",1168,1168,592,576,G,http://www.emmausjimboomba.qld.edu.au,-27.832017,153.036795,-27.83447,153.036467,"12-76 EAST ST, JIMBOOMBA, QLD 4280",JIMBOOMBA,2,Sensis,
2013,47659,Siena Catholic Primary School,SIPPY DOWNS,58 SIPPY DOWNS DRIVE,4556,QLD,C,Primary," U, Prep-7",684,684,340,344,G,http://www.sienaprimary.qld.edu.au/,-26.71779,153.058075,-26.71565,153.057391,"58 SIPPY DOWNS DR, SIPPY DOWNS, QLD 4556",SIPPY DOWNS,2,Sensis,
2013,47660,Youth and Community Learning Centre,TOOWOOMBA,63 RUTHVEN STREET,4350,QLD,C,Secondary," U, 8-12",16,16,6,10,G,http://www.twb.catholic.edu.au,-27.552114,151.954764,-27.552114,151.954764,"239 RUTHVEN ST, TOOWOOMBA, QLD 4350",TOOWOOMBA,2,Sensis,
2013,47665,Xavier Catholic College,HERVEY BAY,1 WIDE BAY DRIVE,4655,QLD,C,Combined," U, Prep-12",1207,1207,610,597,G,http://www.xavier.qld.edu.au,-25.286306,152.804364,-25.286306,152.804364,"13 WIDE BAY DR, ELI WATERS, QLD 4655",ELI WATERS,2,Sensis,
2013,47666,Mary MacKillop Catholic School,HIGHFIELDS,75 HIGHFIELDS ROAD,4352,QLD,C,Primary," U, Prep-7",427,427,221,206,G,http://www.twb.catholic.edu.au/highfields,-27.452166,151.94146,-27.450822,151.943063,"75 HIGHFIELDS RD, HIGHFIELDS, QLD 4352",HIGHFIELDS,2,Sensis,
2013,47667,St Teresa's Catholic College,NOOSAVILLE,BECKMANS ROAD,4566,QLD,C,Secondary," U, 8-12",766,766,365,401,G,http://www.stteresa.qld.edu.au,-26.4085256,153.0316075,-26.4085256,153.0316075,"St Teresa's Catholic College, Sea-Eagle Drive, Noosaville QLD 4566, Australia",NOOSAVILLE,3,Google,
2013,47668,St Stephen's School,ALGESTER,156 RIDGEWOOD ROAD,4115,QLD,C,Primary," U, Prep-7",456,456,229,227,G,http://www.ststephens.qld.edu.au,-27.618202,153.029527,-27.617879,153.028678,"156 RIDGEWOOD RD, ALGESTER, QLD 4115",ALGESTER,2,Sensis,
2013,47669,St Augustine's College,AUGUSTINE HEIGHTS,ST AUGUSTINE'S DRIVE,4300,QLD,C,Combined," U, Prep-12",1225,1224.4,621,604,G,http://www.stac.qld.edu.au,-27.6593581,152.8879738,-27.6593581,152.8879738,"St Augustine's College, Augustine Heights QLD 4300, Australia",AUGUSTINE HEIGHTS,3,Google,
2013,47670,St Oliver Plunkett School,CANNON HILL,17 BEAUVARDIA STREET,4170,QLD,C,Primary," U, Prep-7",527,527,280,247,G,http://www.stoliverplunkett.qld.edu.au,-27.469906,153.084488,-27.469628,153.08453,"17 BEAUVARDIA ST, CANNON HILL, QLD 4170",CANNON HILL,2,Sensis,
2013,47671,Mt Maria College - Petrie,PETRIE,ARMSTRONG STREET,4502,QLD,C,Secondary," U, 8-12",258,258,85,173,G,http://www.mmcp.qld.edu.au,-27.2660236,152.9790197,-27.2660236,152.9790197,"Mt Maria College Petrie, Petrie QLD 4502, Australia",PETRIE,3,Google,
2013,47672,Christ the King School,GRACEVILLE,7 RANDOLPH ST,4075,QLD,C,Primary," U, Prep-7",289,289,160,129,G,http://www.ctk.qld.edu.au,-27.519905,152.977911,-27.519905,152.977911,"7 RANDOLPH ST, GRACEVILLE, QLD 4075",GRACEVILLE,2,Sensis,
2013,47673,St Edward the Confessor School,DAISY HILL,104 CHATSWOOD ROAD,4127,QLD,C,Primary," U, Prep-7",528,528,269,259,G,http://www.stedwards.qld.edu.au,-27.634019,153.146991,-27.634893,153.146876,"104 CHATSWOOD RD, DAISY HILL, QLD 4127",DAISY HILL,2,Sensis,
2013,47674,Guardian Angels' Primary School,WYNNUM,188 BAY TERRACE,4178,QLD,C,Primary," U, Prep-7",654,653.6,363,291,G,http://www.guardianangelswynnum.qld.edu.au,-27.445727,153.175996,-27.445917,153.175801,"188 BAY TCE, WYNNUM, QLD 4178",WYNNUM,2,Sensis,
2013,47675,Holy Cross School,WOOLOOWIN,40 MORRIS STREET,4030,QLD,C,Primary," U, Prep-7",252,252,125,127,G,http://www.hcpswooloowin.qld.edu.au,-27.42415,153.040266,-27.424003,153.039544,"40 MORRIS ST, WOOLOOWIN, QLD 4030",WOOLOOWIN,2,Sensis,
2013,47676,Holy Family Primary School,INDOOROOPILLY,WARD STREET,4068,QLD,C,Primary," U, Prep-7",303,303,193,110,G,http://www.holyfamilyps.qld.edu.au,-27.499915,152.979828,-27.499915,152.979828,"Holy Family Primary School, 37 Ward Street, Indooroopilly QLD 4068, Australia",INDOOROOPILLY,3,Google,
2013,47677,St Mary of the Cross School,WINDSOR,22 GRAFTON STREET,4030,QLD,C,Primary," U, Prep-7",57,57,32,25,G,http://www.hrwindsor.qld.edu.au,-27.432272,153.032694,-27.432763,153.032624,"22 GRAFTON ST, WINDSOR, QLD 4030",WINDSOR,2,Sensis,
2013,47680,Immaculate Heart School,LEICHHARDT,24 OLD TOOWOOMBA ROAD,4305,QLD,C,Primary," U, Prep-7",217,217,111,106,G,http://www.immac-heart.qld.edu.au,-27.627633,152.741388,-27.627633,152.741388,"13 OLD TOOWOOMBA RD, LEICHHARDT, QLD 4305",LEICHHARDT,2,Sensis,
2013,47681,Mary Immaculate Primary School,ANNERLEY,616 IPSWICH ROAD,4103,QLD,C,Primary," U, Prep-7",140,140,77,63,G,http://www.maryimmaculate.qld.edu.au,-27.516657,153.032075,-27.51606,153.030221,"616 IPSWICH RD, ANNERLEY, QLD 4103",ANNERLEY,2,Sensis,
2013,47682,Mater Dei Catholic Primary School,ASHGROVE WEST,7 LYNWOOD CRESCENT,4060,QLD,C,Primary," U, Prep-7",359,359,197,162,G,http://www.materdei.qld.edu.au,-27.449575,152.973289,-27.449533,152.97373,"7 LYNWOOD CR, ASHGROVE, QLD 4060",ASHGROVE,2,Sensis,
2013,47683,Our Lady Help of Christians School,HENDRA,23 BOWMAN STREET,4011,QLD,C,Primary," U, Prep-7",151,151,75,76,G,http://www.olhchendra.qld.edu.au,-27.421476,153.067337,-27.421337,153.066533,"23 BOWMAN ST, HENDRA, QLD 4011",HENDRA,2,Sensis,
2013,47684,Our Lady of Dolours School,MITCHELTON,2 WILLCOCKS STREET,4053,QLD,C,Primary," U, Prep-7",191,190.2,99,92,G,http://www.ourladyofdolours.qld.edu.au,-27.414317,152.974686,-27.414317,152.974686,"4 WILLCOCKS ST, MITCHELTON, QLD 4053",MITCHELTON,2,Sensis,
2013,47685,Our Lady of Fatima Primary School,ACACIA RIDGE,350 MORTIMER ROAD,4110,QLD,C,Primary," U, Prep-7",133,132.4,75,58,G,http://www.ourladyoffatima.qld.edu.au,-27.578596,153.023925,-27.579509,153.023784,"350 MORTIMER RD, ACACIA RIDGE, QLD 4110",ACACIA RIDGE,2,Sensis,
2013,47686,Our Lady of Lourdes Primary School,SUNNYBANK,SHEARWIN STREET,4109,QLD,C,Primary," U, Prep-7",498,498,271,227,G,http://www.ourladyoflourdes.qld.edu.au,-27.581883,153.061227,-27.581883,153.061227,"Our Lady of Lourdes Primary School, 19 Shearwin Street, Sunnybank QLD 4109, Australia",SUNNYBANK,3,Google,
2013,47687,Our Lady of Mount Carmel School,COORPAROO,NORFOLK ST,4151,QLD,C,Primary," U, Prep-7",538,538,308,230,G,http://www.mtcarmelcoorparoo.qld.edu.au,-27.5027806,153.0625641,-27.5027806,153.0625641,"Our Lady of Mount Carmel Primary School, Norfolk Street, Coorparoo QLD 4151, Australia",COORPAROO,3,Google,
2013,47688,Our Lady of the Angels School,WAVELL HEIGHTS,WARRABA AVE,4012,QLD,C,Primary," U, Prep-7",569,569,291,278,G,http://www.olawavellheights.qld.edu.au,-27.3927143,153.0408816,-27.3927143,153.0408816,"Our Lady of the Angels Catholic Primary School, 30 Warraba Avenue, Wavell Heights QLD 4012, Australia",WAVELL HEIGHTS,3,Google,
2013,47689,Our Lady of the Assumption School,ENOGGERA,9 HURDCOTTE STREET,4051,QLD,C,Primary," U, Prep-7",418,418,226,192,G,http://www.olaenoggera.qld.edu.au,-27.415659,152.990873,-27.416975,152.99065,"9 HURDCOTTE ST, ENOGGERA, QLD 4051",ENOGGERA,2,Sensis,
2013,47690,Our Lady of the Rosary School,KENMORE,KENMORE ROAD,4069,QLD,C,Primary," U, Prep-7",639,638.6,343,296,G,http://www.olrkenmore.qld.edu.au,-27.5112337,152.9363287,-27.5112337,152.9363287,"Our Lady of the Rosary School, 1 Kenmore Road, Kenmore QLD 4069, Australia",KENMORE,3,Google,
2013,47691,Our Lady of the Sacred Heart Catholic Primary School,DARRA,115 DARRA STATION ROAD,4076,QLD,C,Primary," U, Prep-7",519,518.6,256,263,G,http://www.olshdarra.qld.edu.au,-27.568028,152.952491,-27.568119,152.952106,"115 DARRA STATION RD, DARRA, QLD 4076",DARRA,2,Sensis,
2013,47692,Our Lady of the Way Primary School,PETRIE,38 ARMSTRONG STREET,4502,QLD,C,Primary," U, Prep-7",402,399.6,214,188,G,http://www.petriecatholic.com/school,-27.265799,152.978552,-27.266794,152.979022,"38 ARMSTRONG ST, PETRIE, QLD 4502",PETRIE,2,Sensis,
2013,47693,Queen of Apostles Primary School,STAFFORD,10 THURUNA STREET,4053,QLD,C,Primary," U, Prep-7",529,529,301,228,H,http://www.qofa.qld.edu.au,-27.404904,153.007909,-27.404279,153.008027,"10 THURUNA ST, STAFFORD, QLD 4053",STAFFORD,2,Sensis,
2013,47694,Sacred Heart School,BOOVAL,25 COTHILL ROAD,4304,QLD,C,Primary," U, Prep-7",609,609,314,295,G,http://www.shbooval.qld.edu.au,-27.617037,152.793061,-27.617037,152.793061,"25 COTHILL RD, BOOVAL, QLD 4304",BOOVAL,2,Sensis,
2013,47695,Sacred Heart Primary School,SANDGATE,92 BRIGHTON ROAD,4017,QLD,C,Primary," U, Prep-7",318,317,212,106,G,http://www.shssandgate.qld.edu.au,-27.317461,153.066894,-27.31719,153.067284,"92 BRIGHTON RD, SANDGATE, QLD 4017",SANDGATE,2,Sensis,
2013,47696,St Agatha's Primary School,CLAYFIELD,6 HUNTER LANE,4011,QLD,C,Primary," U, Prep-7",345,345,232,113,G,http://www.stagathasclayfield.qld.edu.au,-27.426488,153.054548,-27.426509,153.054705,"6 HUNTER LA, CLAYFIELD, QLD 4011",CLAYFIELD,2,Sensis,
2013,47697,St Agnes School,MOUNT GRAVATT,29 TUDOR STREET,4122,QLD,C,Primary," U, Prep-7",398,398,227,171,G,http://www.stagnes.qld.edu.au,-27.531607,153.071834,-27.532308,153.072273,"29 TUDOR ST, MT GRAVATT, QLD 4122",MT GRAVATT,2,Sensis,
2013,47698,St Ambrose's Primary School,NEWMARKET,DAVIDSON STREET,4051,QLD,C,Primary," U, Prep-7",286,286,153,133,G,http://www.stambrosesschool.qld.edu.au,-27.4405783,153.0044475,-27.4405783,153.0044475,"DAVIDSON ST, NEWMARKET, QLD 4051",NEWMARKET,4,Sensis,
2013,47699,St Anthony's School,KEDRON,121 SOMERSET ROAD,4031,QLD,C,Primary," U, Prep-7",684,684,402,282,G,http://www.stanthonyskedron.qld.edu.au,-27.407335,153.025502,-27.407335,153.025502,"121 SOMERSET RD, KEDRON, QLD 4031",KEDRON,2,Sensis,
2013,47700,St Bernard's School,UPPER MOUNT GRAVATT,1823 LOGAN ROAD,4122,QLD,C,Primary," U, Prep-7",428,428,205,223,G,http://www.stbernards.qld.edu.au,-27.553453,153.077586,-27.553248,153.079766,"1823 LOGAN RD, UPPER MT GRAVATT, QLD 4122",UPPER MT GRAVATT,2,Sensis,
2013,47701,St Brendan's Primary School,MOOROOKA,HAWTREE STREET,4105,QLD,C,Primary," U, Prep-7",127,125.4,56,71,G,http://www.stbrendansmoorooka.qld.edu.au,-27.5373899,153.0190275,-27.5373899,153.0190275,"St Brendan's Catholic Primary - Moorooka, 17 Hawtree Street, Moorooka QLD 4105, Australia",MOOROOKA,3,Google,
2013,47702,St Catherine's Catholic Primary School,WISHART,388 NEWNHAM RD,4122,QLD,C,Primary," U, Prep-7",519,518.4,273,246,G,http://www.stcatherinescps.qld.edu.au,-27.550907,153.094076,-27.550422,153.091126,"388 NEWNHAM RD, UPPER MT GRAVATT, QLD 4122",UPPER MT GRAVATT,2,Sensis,
